datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
1/3/2020 12:00:00 PM,1/3/2020 7:00:00 AM,SOUTH,3.319
1/3/2020 12:00:00 PM,1/3/2020 7:00:00 AM,WEST,-0.166
1/3/2020 12:00:00 PM,1/3/2020 7:00:00 AM,RTO,4.746
1/3/2020 12:00:00 PM,1/3/2020 7:00:00 AM,RFC,1.427
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,MIDATL,10.602
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,OTHER,0.250
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,SOUTH,53.455
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,WEST,1.121
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,RTO,65.178
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,RFC,11.723
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,MIDATL,39.828
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,OTHER,0.406
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,SOUTH,103.689
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,WEST,3.977
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,RTO,147.494
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,RFC,43.805
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,MIDATL,93.044
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,OTHER,0.700
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,SOUTH,131.729
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,WEST,6.829
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,RTO,231.602
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,RFC,99.873
1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,MIDATL,98.178
1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,OTHER,0.657
1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,SOUTH,160.194
1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,WEST,3.908
1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,RTO,262.280
1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,RFC,102.086
1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,MIDATL,78.933
1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,OTHER,1.114
1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,SOUTH,173.352
1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,WEST,5.905
1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,RTO,258.190
1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,RFC,84.838
1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,MIDATL,57.834
1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,OTHER,0.579
1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,SOUTH,142.163
1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,WEST,4.900
1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,RTO,204.897
1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,RFC,62.734
1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,MIDATL,39.386
1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,OTHER,0.354
1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,SOUTH,129.859
1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,WEST,3.618
1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,RTO,172.863
1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,RFC,43.004
1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,MIDATL,33.243
1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,OTHER,0.216
1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,SOUTH,73.469
1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,WEST,1.628
1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,RTO,108.340
1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,RFC,34.871
1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,MIDATL,2.456
1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,OTHER,0.026
1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,SOUTH,19.021
1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,WEST,0.205
1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,RTO,21.682
1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,RFC,2.661
1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,MIDATL,-1.165
1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,OTHER,-0.017
1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,SOUTH,-1.726
1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,WEST,-0.224
1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,RTO,-3.115
1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,RFC,-1.389
1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,MIDATL,-1.086
1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,OTHER,-0.026
1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,SOUTH,-1.738
1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,WEST,-0.229
1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,RTO,-3.053
1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,RFC,-1.315
1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,MIDATL,-1.102
1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,OTHER,-0.018
1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,SOUTH,-1.690
1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,WEST,-0.221
1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,RTO,-3.013
1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,RFC,-1.323
1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,MIDATL,-1.130
1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,OTHER,-0.017
1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,SOUTH,-1.798
1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,WEST,-0.228
1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,RTO,-3.156
1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,RFC,-1.358
1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,MIDATL,-1.128
1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,OTHER,-0.017
1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,SOUTH,-1.770
1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,WEST,-0.222
1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,RTO,-3.120
1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,RFC,-1.350
1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,MIDATL,-1.141
1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,OTHER,-0.017
1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,SOUTH,-1.724
1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,WEST,-0.221
1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,RTO,-3.086
1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,RFC,-1.362
1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,MIDATL,-1.159
1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,OTHER,-0.018
1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,SOUTH,-1.770
1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,WEST,-0.222
1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,RTO,-3.151
1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,RFC,-1.381
1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,MIDATL,-1.127
1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,OTHER,-0.017
1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,SOUTH,-1.752
1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,WEST,-0.214
1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,RTO,-3.093
1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,RFC,-1.341
1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,MIDATL,-1.113
1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,OTHER,-0.017
1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,SOUTH,-1.679
1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,WEST,-0.208
1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,RTO,-3.000
1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,RFC,-1.321
1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,MIDATL,-1.163
1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,OTHER,-0.026
1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,SOUTH,-1.578
1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,WEST,-0.200
1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,RTO,-2.941
1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,RFC,-1.363
1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,MIDATL,-1.126
1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,OTHER,-0.017
1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,SOUTH,-1.775
1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,WEST,-0.200
1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,RTO,-3.101
1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,RFC,-1.326
1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,MIDATL,-1.133
1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,OTHER,-0.018
1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,SOUTH,-1.712
1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,WEST,-0.207
1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,RTO,-3.052
1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,RFC,-1.340
1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,MIDATL,-1.113
1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,OTHER,-0.017
1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,SOUTH,-1.736
1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,WEST,-0.200
1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,RTO,-3.049
1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,RFC,-1.313
1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,MIDATL,-1.132
1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,OTHER,-0.017
1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,SOUTH,-1.769
1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,WEST,-0.192
1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,RTO,-3.093
1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,RFC,-1.324
1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,MIDATL,-0.388
1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,OTHER,-0.018
1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,SOUTH,0.229
1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,WEST,-0.207
1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,RTO,-0.366
1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,RFC,-0.595
1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,MIDATL,8.884
1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,OTHER,0.147
1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,SOUTH,13.626
1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,WEST,0.672
1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,RTO,23.182
1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,RFC,9.556
1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,MIDATL,18.539
1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,OTHER,0.190
1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,SOUTH,32.418
1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,WEST,3.788
1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,RTO,54.745
1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,RFC,22.327
1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,MIDATL,24.748
1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,OTHER,0.294
1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,SOUTH,63.542
1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,WEST,11.086
1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,RTO,99.376
1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,RFC,35.834
1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,MIDATL,37.277
1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,OTHER,0.458
1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,SOUTH,111.677
1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,WEST,13.853
1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,RTO,162.807
1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,RFC,51.130
1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,MIDATL,42.934
1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,OTHER,0.613
1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,SOUTH,188.641
1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,WEST,10.877
1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,RTO,242.452
1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,RFC,53.811
1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,MIDATL,40.642
1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,OTHER,0.475
1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,SOUTH,183.265
1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,WEST,7.817
1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,RTO,231.724
1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,RFC,48.459
1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,MIDATL,33.384
1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,OTHER,0.406
1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,SOUTH,189.400
1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,WEST,4.798
1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,RTO,227.582
1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,RFC,38.182
1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,MIDATL,18.000
1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,OTHER,0.242
1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,SOUTH,189.494
1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,WEST,1.087
1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,RTO,208.581
1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,RFC,19.087
1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,MIDATL,1.218
1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,OTHER,0.009
1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,SOUTH,79.182
1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,WEST,0.024
1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,RTO,80.424
1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,RFC,1.242
1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,MIDATL,-1.157
1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,OTHER,-0.017
1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,SOUTH,-1.537
1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,WEST,-0.221
1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,RTO,-2.915
1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,RFC,-1.378
1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,MIDATL,-1.122
1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,OTHER,-0.018
1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,SOUTH,-1.603
1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,WEST,-0.221
1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,RTO,-2.946
1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,RFC,-1.343
1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,MIDATL,-1.134
1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,OTHER,-0.017
1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,SOUTH,-1.733
1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,WEST,-0.200
1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,RTO,-3.067
1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,RFC,-1.334
1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,MIDATL,-1.125
1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,OTHER,-0.017
1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,SOUTH,-1.733
1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,WEST,-0.214
1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,RTO,-3.072
1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,RFC,-1.339
1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,MIDATL,-1.119
1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,OTHER,-0.026
1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,SOUTH,-1.695
1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,WEST,-0.215
1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,RTO,-3.029
1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,RFC,-1.334
1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,MIDATL,-1.177
1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,OTHER,-0.018
1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,SOUTH,-1.841
1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,WEST,-0.214
1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,RTO,-3.232
1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,RFC,-1.391
1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,MIDATL,-1.117
1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,OTHER,-0.017
1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,SOUTH,-1.658
1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,WEST,-0.208
1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,RTO,-2.983
1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,RFC,-1.325
1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,MIDATL,-1.159
1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,OTHER,-0.017
1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,SOUTH,-1.636
1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,WEST,-0.215
1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,RTO,-3.010
1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,RFC,-1.374
1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,MIDATL,-1.169
1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,OTHER,-0.017
1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,SOUTH,-1.680
1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,WEST,-0.200
1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,RTO,-3.049
1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,RFC,-1.369
1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,MIDATL,-1.157
1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,OTHER,-0.018
1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,SOUTH,-1.801
1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,WEST,-0.215
1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,RTO,-3.173
1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,RFC,-1.372
1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,MIDATL,-1.163
1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,OTHER,-0.017
1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,SOUTH,-1.796
1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,WEST,-0.209
1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,RTO,-3.168
1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,RFC,-1.372
1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,MIDATL,-1.184
1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,OTHER,-0.026
1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,SOUTH,-1.766
1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,WEST,-0.214
1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,RTO,-3.164
1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,RFC,-1.398
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,MIDATL,-1.159
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,OTHER,-0.017
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,SOUTH,-1.748
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,WEST,-0.215
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,RTO,-3.122
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,RFC,-1.374
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,MIDATL,-1.144
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,OTHER,-0.017
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,SOUTH,-1.821
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,WEST,-0.222
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,RTO,-3.187
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,RFC,-1.366
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,MIDATL,3.796
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,OTHER,0.052
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,SOUTH,26.894
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,WEST,-0.184
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,RTO,30.506
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,RFC,3.612
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,MIDATL,82.125
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,OTHER,1.460
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,SOUTH,406.165
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,WEST,2.793
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,RTO,491.083
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,RFC,84.918
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,MIDATL,255.175
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,OTHER,5.374
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,SOUTH,753.488
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,WEST,7.333
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,RTO,1015.996
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,RFC,262.508
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,MIDATL,319.476
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,OTHER,5.564
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,SOUTH,753.833
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,WEST,11.127
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,RTO,1084.436
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,RFC,330.603
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,MIDATL,260.930
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,OTHER,2.229
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,SOUTH,709.680
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,WEST,13.209
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,RTO,983.819
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,RFC,274.139
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,MIDATL,257.599
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,OTHER,4.364
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,SOUTH,668.148
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,WEST,12.104
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,RTO,937.851
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,RFC,269.703
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,MIDATL,254.371
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,OTHER,3.646
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,SOUTH,697.543
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,WEST,18.155
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,RTO,970.069
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,RFC,272.526
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,MIDATL,167.642
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,OTHER,3.283
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,SOUTH,710.336
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,WEST,20.868
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,RTO,898.846
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,RFC,188.510
1/5/2020 8:00:00 PM,1/5/2020 3:00:00 PM,MIDATL,113.732
1/5/2020 8:00:00 PM,1/5/2020 3:00:00 PM,OTHER,0.778
1/5/2020 8:00:00 PM,1/5/2020 3:00:00 PM,SOUTH,538.862
